Transaction ID,Date,Year,Month,MonthName,Customer ID,Gender,Age,Age Band,Product Category,Quantity,Price per Unit,Total Amount
931,2023-09-02,2023,9,September,CUST931,Male,30,25-34,Beauty,4,30,120
925,2023-09-03,2023,9,September,CUST925,Male,25,25-34,Electronics,1,300,300
297,2023-09-04,2023,9,September,CUST297,Female,40,35-49,Electronics,2,500,1000
814,2023-09-05,2023,9,September,CUST814,Female,59,50-64,Clothing,1,500,500
894,2023-09-05,2023,9,September,CUST894,Male,52,50-64,Electronics,1,30,30
194,2023-09-06,2023,9,September,CUST194,Male,55,50-64,Clothing,4,50,200
245,2023-09-06,2023,9,September,CUST245,Male,47,35-49,Clothing,3,30,90
296,2023-09-06,2023,9,September,CUST296,Female,22,18-24,Clothing,4,300,1200
644,2023-09-06,2023,9,September,CUST644,Male,23,18-24,Beauty,3,25,75
696,2023-09-06,2023,9,September,CUST696,Female,50,50-64,Clothing,4,50,200
312,2023-09-07,2023,9,September,CUST312,Male,41,35-49,Clothing,4,30,120
692,2023-09-07,2023,9,September,CUST692,Female,64,50-64,Clothing,2,50,100
835,2023-09-07,2023,9,September,CUST835,Male,37,35-49,Clothing,4,50,200
183,2023-09-08,2023,9,September,CUST183,Female,43,35-49,Beauty,3,300,900
413,2023-09-08,2023,9,September,CUST413,Female,44,35-49,Beauty,3,25,75
799,2023-09-08,2023,9,September,CUST799,Male,56,50-64,Electronics,2,50,100
851,2023-09-08,2023,9,September,CUST851,Male,32,25-34,Electronics,2,25,50
858,2023-09-09,2023,9,September,CUST858,Male,23,18-24,Electronics,2,50,100
919,2023-09-09,2023,9,September,CUST919,Female,22,18-24,Beauty,2,25,50
935,2023-09-09,2023,9,September,CUST935,Female,34,25-34,Beauty,1,50,50
132,2023-09-10,2023,9,September,CUST132,Male,42,35-49,Electronics,4,50,200
604,2023-09-11,2023,9,September,CUST604,Female,29,25-34,Electronics,4,50,200
832,2023-09-11,2023,9,September,CUST832,Male,47,35-49,Beauty,4,500,2000
113,2023-09-13,2023,9,September,CUST113,Female,41,35-49,Electronics,2,25,50
165,2023-09-14,2023,9,September,CUST165,Female,60,50-64,Clothing,4,300,1200
326,2023-09-15,2023,9,September,CUST326,Female,18,18-24,Clothing,3,25,75
19,2023-09-16,2023,9,September,CUST019,Female,62,50-64,Clothing,2,25,50
412,2023-09-16,2023,9,September,CUST412,Female,19,18-24,Electronics,4,500,2000
632,2023-09-16,2023,9,September,CUST632,Female,26,25-34,Electronics,4,25,100
167,2023-09-17,2023,9,September,CUST167,Female,43,35-49,Clothing,3,50,150
172,2023-09-17,2023,9,September,CUST172,Male,32,25-34,Beauty,2,25,50
375,2023-09-17,2023,9,September,CUST375,Male,32,25-34,Clothing,1,50,50
538,2023-09-17,2023,9,September,CUST538,Male,18,18-24,Clothing,3,50,150
794,2023-09-17,2023,9,September,CUST794,Female,60,50-64,Beauty,1,300,300
131,2023-09-18,2023,9,September,CUST131,Female,21,18-24,Beauty,2,300,600
330,2023-09-18,2023,9,September,CUST330,Female,25,25-34,Beauty,4,50,200
494,2023-09-18,2023,9,September,CUST494,Female,42,35-49,Beauty,4,50,200
513,2023-09-19,2023,9,September,CUST513,Male,24,18-24,Electronics,4,25,100
573,2023-09-19,2023,9,September,CUST573,Male,49,35-49,Beauty,2,30,60
241,2023-09-21,2023,9,September,CUST241,Female,23,18-24,Electronics,3,25,75
579,2023-09-21,2023,9,September,CUST579,Female,38,35-49,Electronics,1,30,30
218,2023-09-22,2023,9,September,CUST218,Male,64,50-64,Beauty,3,30,90
846,2023-09-22,2023,9,September,CUST846,Male,42,35-49,Beauty,1,50,50
616,2023-09-23,2023,9,September,CUST616,Male,41,35-49,Clothing,2,50,100
523,2023-09-24,2023,9,September,CUST523,Female,62,50-64,Electronics,1,300,300
643,2023-09-24,2023,9,September,CUST643,Female,28,25-34,Electronics,3,30,90
351,2023-09-25,2023,9,September,CUST351,Female,56,50-64,Clothing,3,30,90
809,2023-09-25,2023,9,September,CUST809,Female,62,50-64,Beauty,2,50,100
954,2023-09-25,2023,9,September,CUST954,Female,50,50-64,Electronics,3,300,900
897,2023-09-26,2023,9,September,CUST897,Female,64,50-64,Electronics,2,50,100
147,2023-09-28,2023,9,September,CUST147,Male,23,18-24,Electronics,1,300,300
204,2023-09-28,2023,9,September,CUST204,Male,39,35-49,Beauty,1,25,25
390,2023-09-28,2023,9,September,CUST390,Male,39,35-49,Electronics,2,50,100
179,2023-09-29,2023,9,September,CUST179,Male,31,25-34,Electronics,1,300,300
327,2023-09-29,2023,9,September,CUST327,Male,57,50-64,Electronics,3,50,150
626,2023-09-29,2023,9,September,CUST626,Female,26,25-34,Clothing,4,500,2000
873,2023-09-29,2023,9,September,CUST873,Female,27,25-34,Electronics,4,25,100
196,2023-09-30,2023,9,September,CUST196,Female,32,25-34,Clothing,3,300,900
789,2023-09-30,2023,9,September,CUST789,Female,61,50-64,Clothing,4,500,2000
89,2023-10-01,2023,10,October,CUST089,Female,55,50-64,Electronics,4,500,2000
707,2023-10-01,2023,10,October,CUST707,Female,26,25-34,Clothing,1,500,500
909,2023-10-01,2023,10,October,CUST909,Male,26,25-34,Electronics,1,300,300
51,2023-10-02,2023,10,October,CUST051,Male,27,25-34,Beauty,3,25,75
154,2023-10-02,2023,10,October,CUST154,Male,51,50-64,Electronics,3,300,900
276,2023-10-02,2023,10,October,CUST276,Female,21,18-24,Beauty,4,25,100
497,2023-10-02,2023,10,October,CUST497,Male,41,35-49,Clothing,4,30,120
889,2023-10-02,2023,10,October,CUST889,Female,35,35-49,Electronics,1,50,50
122,2023-10-03,2023,10,October,CUST122,Male,64,50-64,Electronics,4,30,120
373,2023-10-03,2023,10,October,CUST373,Female,25,25-34,Beauty,2,300,600
524,2023-10-03,2023,10,October,CUST524,Male,46,35-49,Beauty,4,300,1200
688,2023-10-03,2023,10,October,CUST688,Male,56,50-64,Clothing,4,25,100
813,2023-10-03,2023,10,October,CUST813,Male,52,50-64,Electronics,3,50,150
178,2023-10-04,2023,10,October,CUST178,Male,40,35-49,Clothing,2,30,60
208,2023-10-04,2023,10,October,CUST208,Female,34,25-34,Electronics,4,50,200
247,2023-10-04,2023,10,October,CUST247,Male,41,35-49,Electronics,2,30,60
290,2023-10-04,2023,10,October,CUST290,Female,30,25-34,Beauty,2,300,600
656,2023-10-04,2023,10,October,CUST656,Male,29,25-34,Beauty,3,30,90
735,2023-10-04,2023,10,October,CUST735,Female,64,50-64,Clothing,4,500,2000
319,2023-10-05,2023,10,October,CUST319,Male,31,25-34,Clothing,1,500,500
670,2023-10-05,2023,10,October,CUST670,Male,27,25-34,Beauty,1,30,30
385,2023-10-06,2023,10,October,CUST385,Male,50,50-64,Electronics,3,500,1500
10,2023-10-07,2023,10,October,CUST010,Female,52,50-64,Clothing,4,50,200
26,2023-10-07,2023,10,October,CUST026,Female,28,25-34,Electronics,2,500,1000
437,2023-10-07,2023,10,October,CUST437,Female,35,35-49,Electronics,4,300,1200
689,2023-10-07,2023,10,October,CUST689,Male,57,50-64,Electronics,2,50,100
558,2023-10-08,2023,10,October,CUST558,Female,41,35-49,Clothing,1,25,25
634,2023-10-08,2023,10,October,CUST634,Male,60,50-64,Electronics,4,500,2000
201,2023-10-09,2023,10,October,CUST201,Male,56,50-64,Electronics,1,25,25
286,2023-10-09,2023,10,October,CUST286,Male,55,50-64,Electronics,2,25,50
876,2023-10-09,2023,10,October,CUST876,Male,43,35-49,Clothing,4,30,120
55,2023-10-10,2023,10,October,CUST055,Male,31,25-34,Beauty,4,30,120
428,2023-10-10,2023,10,October,CUST428,Female,40,35-49,Electronics,4,50,200
441,2023-10-10,2023,10,October,CUST441,Male,57,50-64,Beauty,4,300,1200
976,2023-10-10,2023,10,October,CUST976,Female,48,35-49,Beauty,2,300,600
149,2023-10-11,2023,10,October,CUST149,Male,22,18-24,Clothing,3,25,75
227,2023-10-11,2023,10,October,CUST227,Male,36,35-49,Electronics,2,50,100
393,2023-10-11,2023,10,October,CUST393,Female,22,18-24,Beauty,2,500,1000
401,2023-10-11,2023,10,October,CUST401,Female,62,50-64,Clothing,1,300,300
546,2023-10-11,2023,10,October,CUST546,Female,36,35-49,Electronics,4,50,200
872,2023-10-11,2023,10,October,CUST872,Female,63,50-64,Beauty,3,25,75
914,2023-10-11,2023,10,October,CUST914,Female,59,50-64,Electronics,1,500,500
310,2023-10-12,2023,10,October,CUST310,Female,28,25-34,Beauty,1,25,25
844,2023-10-12,2023,10,October,CUST844,Male,35,35-49,Clothing,3,50,150
852,2023-10-12,2023,10,October,CUST852,Female,41,35-49,Clothing,1,300,300
97,2023-10-13,2023,10,October,CUST097,Female,51,50-64,Beauty,2,500,1000
619,2023-10-13,2023,10,October,CUST619,Male,47,35-49,Electronics,4,25,100
948,2023-10-13,2023,10,October,CUST948,Female,23,18-24,Electronics,3,25,75
456,2023-10-14,2023,10,October,CUST456,Male,57,50-64,Electronics,2,30,60
627,2023-10-14,2023,10,October,CUST627,Male,57,50-64,Clothing,1,50,50
22,2023-10-15,2023,10,October,CUST022,Male,18,18-24,Clothing,2,50,100
121,2023-10-15,2023,10,October,CUST121,Female,28,25-34,Electronics,4,50,200
431,2023-10-15,2023,10,October,CUST431,Male,63,50-64,Electronics,4,300,1200
370,2023-10-16,2023,10,October,CUST370,Male,23,18-24,Electronics,2,30,60
711,2023-10-16,2023,10,October,CUST711,Male,26,25-34,Electronics,3,500,1500
754,2023-10-16,2023,10,October,CUST754,Female,43,35-49,Electronics,4,25,100
943,2023-10-16,2023,10,October,CUST943,Female,57,50-64,Clothing,4,300,1200
350,2023-10-17,2023,10,October,CUST350,Male,25,25-34,Beauty,3,25,75
786,2023-10-17,2023,10,October,CUST786,Male,48,35-49,Clothing,4,25,100
109,2023-10-18,2023,10,October,CUST109,Female,34,25-34,Electronics,4,500,2000
191,2023-10-18,2023,10,October,CUST191,Male,64,50-64,Beauty,1,25,25
340,2023-10-19,2023,10,October,CUST340,Female,36,35-49,Clothing,4,300,1200
555,2023-10-19,2023,10,October,CUST555,Male,25,25-34,Beauty,1,300,300
826,2023-10-19,2023,10,October,CUST826,Female,46,35-49,Clothing,1,300,300
962,2023-10-19,2023,10,October,CUST962,Male,44,35-49,Clothing,2,30,60
249,2023-10-20,2023,10,October,CUST249,Male,20,18-24,Clothing,1,50,50
922,2023-10-21,2023,10,October,CUST922,Male,41,35-49,Electronics,1,50,50
600,2023-10-22,2023,10,October,CUST600,Female,59,50-64,Beauty,2,500,1000
680,2023-10-22,2023,10,October,CUST680,Female,53,50-64,Clothing,3,300,900
770,2023-10-22,2023,10,October,CUST770,Male,32,25-34,Clothing,1,50,50
60,2023-10-23,2023,10,October,CUST060,Male,30,25-34,Beauty,3,50,150
250,2023-10-23,2023,10,October,CUST250,Male,48,35-49,Electronics,1,50,50
516,2023-10-23,2023,10,October,CUST516,Male,30,25-34,Beauty,4,25,100
937,2023-10-23,2023,10,October,CUST937,Female,62,50-64,Beauty,1,500,500
318,2023-10-24,2023,10,October,CUST318,Male,61,50-64,Clothing,1,25,25
342,2023-10-24,2023,10,October,CUST342,Female,43,35-49,Clothing,4,500,2000
564,2023-10-24,2023,10,October,CUST564,Male,50,50-64,Electronics,2,50,100
767,2023-10-24,2023,10,October,CUST767,Male,39,35-49,Beauty,3,25,75
503,2023-10-25,2023,10,October,CUST503,Male,45,35-49,Beauty,4,500,2000
869,2023-10-25,2023,10,October,CUST869,Male,37,35-49,Beauty,3,500,1500
126,2023-10-26,2023,10,October,CUST126,Female,28,25-34,Clothing,3,30,90
349,2023-10-26,2023,10,October,CUST349,Female,57,50-64,Beauty,1,50,50
440,2023-10-26,2023,10,October,CUST440,Male,64,50-64,Clothing,2,300,600
124,2023-10-27,2023,10,October,CUST124,Male,33,25-34,Clothing,4,500,2000
324,2023-10-27,2023,10,October,CUST324,Female,52,50-64,Electronics,3,50,150
677,2023-10-27,2023,10,October,CUST677,Female,19,18-24,Beauty,3,500,1500
30,2023-10-29,2023,10,October,CUST030,Female,39,35-49,Beauty,3,300,900
226,2023-10-29,2023,10,October,CUST226,Female,61,50-64,Clothing,1,50,50
229,2023-10-29,2023,10,October,CUST229,Male,58,50-64,Beauty,3,30,90
896,2023-10-29,2023,10,October,CUST896,Female,30,25-34,Electronics,2,25,50
959,2023-10-29,2023,10,October,CUST959,Female,42,35-49,Electronics,2,30,60
998,2023-10-29,2023,10,October,CUST998,Female,23,18-24,Beauty,4,25,100
12,2023-10-30,2023,10,October,CUST012,Male,35,35-49,Beauty,3,25,75
710,2023-10-31,2023,10,October,CUST710,Female,26,25-34,Electronics,3,500,1500
776,2023-10-31,2023,10,October,CUST776,Male,35,35-49,Clothing,3,30,90
817,2023-10-31,2023,10,October,CUST817,Male,30,25-34,Beauty,4,50,200
334,2023-11-01,2023,11,November,CUST334,Male,31,25-34,Electronics,3,300,900
343,2023-11-01,2023,11,November,CUST343,Male,21,18-24,Electronics,2,25,50
628,2023-11-01,2023,11,November,CUST628,Female,19,18-24,Beauty,4,50,200
983,2023-11-01,2023,11,November,CUST983,Female,29,25-34,Clothing,1,300,300
141,2023-11-02,2023,11,November,CUST141,Female,22,18-24,Electronics,1,50,50
145,2023-11-02,2023,11,November,CUST145,Female,39,35-49,Clothing,3,25,75
507,2023-11-02,2023,11,November,CUST507,Female,37,35-49,Electronics,3,500,1500
841,2023-11-02,2023,11,November,CUST841,Male,31,25-34,Electronics,4,25,100
898,2023-11-02,2023,11,November,CUST898,Female,42,35-49,Clothing,3,30,90
951,2023-11-02,2023,11,November,CUST951,Male,33,25-34,Beauty,2,50,100
181,2023-11-03,2023,11,November,CUST181,Male,19,18-24,Electronics,4,300,1200
784,2023-11-04,2023,11,November,CUST784,Female,34,25-34,Electronics,1,500,500
20,2023-11-05,2023,11,November,CUST020,Male,22,18-24,Clothing,3,300,900
690,2023-11-05,2023,11,November,CUST690,Female,52,50-64,Clothing,3,300,900
47,2023-11-06,2023,11,November,CUST047,Female,40,35-49,Beauty,3,500,1500
405,2023-11-06,2023,11,November,CUST405,Female,25,25-34,Clothing,4,300,1200
205,2023-11-07,2023,11,November,CUST205,Female,43,35-49,Clothing,1,25,25
512,2023-11-07,2023,11,November,CUST512,Female,57,50-64,Beauty,1,25,25
565,2023-11-07,2023,11,November,CUST565,Female,45,35-49,Beauty,2,30,60
761,2023-11-07,2023,11,November,CUST761,Female,33,25-34,Clothing,1,500,500
762,2023-11-07,2023,11,November,CUST762,Female,24,18-24,Electronics,2,25,50
950,2023-11-07,2023,11,November,CUST950,Male,36,35-49,Clothing,3,300,900
86,2023-11-08,2023,11,November,CUST086,Male,19,18-24,Beauty,3,30,90
173,2023-11-08,2023,11,November,CUST173,Male,64,50-64,Electronics,4,30,120
595,2023-11-09,2023,11,November,CUST595,Female,18,18-24,Clothing,4,500,2000
827,2023-11-09,2023,11,November,CUST827,Male,61,50-64,Beauty,3,300,900
965,2023-11-09,2023,11,November,CUST965,Male,22,18-24,Clothing,4,50,200
388,2023-11-10,2023,11,November,CUST388,Male,50,50-64,Electronics,1,25,25
631,2023-11-10,2023,11,November,CUST631,Male,56,50-64,Electronics,3,30,90
554,2023-11-12,2023,11,November,CUST554,Female,46,35-49,Beauty,3,50,150
812,2023-11-12,2023,11,November,CUST812,Male,19,18-24,Electronics,3,25,75
58,2023-11-13,2023,11,November,CUST058,Male,18,18-24,Clothing,4,300,1200
952,2023-11-13,2023,11,November,CUST952,Female,57,50-64,Clothing,1,25,25
345,2023-11-14,2023,11,November,CUST345,Male,62,50-64,Electronics,1,30,30
458,2023-11-14,2023,11,November,CUST458,Female,39,35-49,Electronics,4,25,100
582,2023-11-14,2023,11,November,CUST582,Male,35,35-49,Clothing,3,300,900
963,2023-11-14,2023,11,November,CUST963,Female,55,50-64,Beauty,1,50,50
369,2023-11-15,2023,11,November,CUST369,Male,23,18-24,Electronics,3,500,1500
706,2023-11-15,2023,11,November,CUST706,Male,51,50-64,Electronics,4,25,100
747,2023-11-15,2023,11,November,CUST747,Male,23,18-24,Beauty,1,30,30
533,2023-11-16,2023,11,November,CUST533,Male,19,18-24,Electronics,3,500,1500
169,2023-11-17,2023,11,November,CUST169,Male,18,18-24,Beauty,3,500,1500
645,2023-11-17,2023,11,November,CUST645,Female,35,35-49,Electronics,4,30,120
968,2023-11-17,2023,11,November,CUST968,Female,48,35-49,Clothing,3,300,900
997,2023-11-17,2023,11,November,CUST997,Male,52,50-64,Beauty,3,30,90
57,2023-11-18,2023,11,November,CUST057,Female,63,50-64,Beauty,1,30,30
137,2023-11-18,2023,11,November,CUST137,Male,46,35-49,Beauty,2,500,1000
778,2023-11-18,2023,11,November,CUST778,Female,47,35-49,Beauty,4,25,100
599,2023-11-19,2023,11,November,CUST599,Female,28,25-34,Beauty,2,50,100
938,2023-11-19,2023,11,November,CUST938,Male,49,35-49,Clothing,4,50,200
234,2023-11-20,2023,11,November,CUST234,Female,62,50-64,Electronics,2,25,50
410,2023-11-21,2023,11,November,CUST410,Female,29,25-34,Clothing,2,50,100
417,2023-11-21,2023,11,November,CUST417,Male,43,35-49,Electronics,3,300,900
581,2023-11-21,2023,11,November,CUST581,Female,48,35-49,Beauty,2,30,60
74,2023-11-22,2023,11,November,CUST074,Female,18,18-24,Beauty,4,500,2000
87,2023-11-22,2023,11,November,CUST087,Female,28,25-34,Beauty,2,50,100
803,2023-11-22,2023,11,November,CUST803,Male,39,35-49,Clothing,4,25,100
424,2023-11-23,2023,11,November,CUST424,Male,57,50-64,Beauty,4,300,1200
641,2023-11-23,2023,11,November,CUST641,Female,40,35-49,Electronics,1,300,300
918,2023-11-23,2023,11,November,CUST918,Female,42,35-49,Electronics,3,30,90
1,2023-11-24,2023,11,November,CUST001,Male,34,25-34,Beauty,3,50,150
95,2023-11-24,2023,11,November,CUST095,Female,32,25-34,Clothing,2,30,60
171,2023-11-24,2023,11,November,CUST171,Female,52,50-64,Clothing,3,300,900
156,2023-11-25,2023,11,November,CUST156,Female,43,35-49,Clothing,4,25,100
493,2023-11-25,2023,11,November,CUST493,Male,41,35-49,Beauty,2,25,50
115,2023-11-26,2023,11,November,CUST115,Male,51,50-64,Clothing,3,500,1500
715,2023-11-26,2023,11,November,CUST715,Female,42,35-49,Beauty,4,25,100
267,2023-11-27,2023,11,November,CUST267,Female,32,25-34,Beauty,3,30,90
362,2023-11-27,2023,11,November,CUST362,Male,50,50-64,Clothing,1,25,25
856,2023-11-27,2023,11,November,CUST856,Male,54,50-64,Electronics,4,30,120
84,2023-11-28,2023,11,November,CUST084,Female,38,35-49,Electronics,3,30,90
795,2023-11-28,2023,11,November,CUST795,Male,57,50-64,Electronics,1,300,300
24,2023-11-29,2023,11,November,CUST024,Female,49,35-49,Clothing,1,300,300
215,2023-11-29,2023,11,November,CUST215,Male,58,50-64,Clothing,3,500,1500
739,2023-11-29,2023,11,November,CUST739,Male,36,35-49,Beauty,1,25,25
289,2023-11-30,2023,11,November,CUST289,Male,53,50-64,Electronics,2,30,60
741,2023-11-30,2023,11,November,CUST741,Male,48,35-49,Clothing,1,300,300
810,2023-11-30,2023,11,November,CUST810,Male,59,50-64,Electronics,4,25,100
266,2023-12-01,2023,12,December,CUST266,Female,19,18-24,Electronics,2,30,60
389,2023-12-01,2023,12,December,CUST389,Male,21,18-24,Clothing,2,25,50
112,2023-12-02,2023,12,December,CUST112,Male,37,35-49,Clothing,3,500,1500
566,2023-12-02,2023,12,December,CUST566,Female,64,50-64,Clothing,1,30,30
608,2023-12-02,2023,12,December,CUST608,Female,55,50-64,Electronics,3,500,1500
348,2023-12-03,2023,12,December,CUST348,Female,35,35-49,Electronics,2,300,600
199,2023-12-04,2023,12,December,CUST199,Male,45,35-49,Beauty,3,500,1500
258,2023-12-04,2023,12,December,CUST258,Female,37,35-49,Clothing,1,50,50
485,2023-12-04,2023,12,December,CUST485,Male,24,18-24,Electronics,1,30,30
576,2023-12-04,2023,12,December,CUST576,Female,33,25-34,Beauty,3,50,150
65,2023-12-05,2023,12,December,CUST065,Male,51,50-64,Electronics,4,500,2000
311,2023-12-05,2023,12,December,CUST311,Female,32,25-34,Beauty,4,25,100
791,2023-12-05,2023,12,December,CUST791,Female,51,50-64,Beauty,1,25,25
971,2023-12-05,2023,12,December,CUST971,Female,27,25-34,Electronics,4,50,200
999,2023-12-05,2023,12,December,CUST999,Female,36,35-49,Electronics,3,50,150
395,2023-12-06,2023,12,December,CUST395,Male,50,50-64,Electronics,2,500,1000
535,2023-12-06,2023,12,December,CUST535,Male,47,35-49,Beauty,3,30,90
580,2023-12-06,2023,12,December,CUST580,Female,31,25-34,Clothing,3,500,1500
712,2023-12-06,2023,12,December,CUST712,Female,57,50-64,Beauty,2,25,50
868,2023-12-06,2023,12,December,CUST868,Female,25,25-34,Electronics,1,300,300
531,2023-12-07,2023,12,December,CUST531,Male,31,25-34,Electronics,1,500,500
550,2023-12-07,2023,12,December,CUST550,Male,40,35-49,Clothing,3,300,900
392,2023-12-08,2023,12,December,CUST392,Male,27,25-34,Clothing,2,300,600
453,2023-12-08,2023,12,December,CUST453,Female,26,25-34,Clothing,2,500,1000
540,2023-12-08,2023,12,December,CUST540,Female,46,35-49,Electronics,3,300,900
625,2023-12-08,2023,12,December,CUST625,Male,31,25-34,Clothing,1,300,300
244,2023-12-09,2023,12,December,CUST244,Male,28,25-34,Beauty,2,50,100
355,2023-12-09,2023,12,December,CUST355,Female,55,50-64,Electronics,1,500,500
468,2023-12-09,2023,12,December,CUST468,Male,40,35-49,Electronics,1,25,25
700,2023-12-09,2023,12,December,CUST700,Male,36,35-49,Electronics,4,500,2000
752,2023-12-09,2023,12,December,CUST752,Male,29,25-34,Clothing,2,50,100
828,2023-12-09,2023,12,December,CUST828,Female,33,25-34,Electronics,4,300,1200
80,2023-12-10,2023,12,December,CUST080,Female,64,50-64,Clothing,2,30,60
214,2023-12-10,2023,12,December,CUST214,Male,20,18-24,Beauty,2,30,60
361,2023-12-10,2023,12,December,CUST361,Female,34,25-34,Electronics,4,300,1200
526,2023-12-10,2023,12,December,CUST526,Male,33,25-34,Clothing,2,50,100
265,2023-12-11,2023,12,December,CUST265,Male,55,50-64,Clothing,3,300,900
586,2023-12-11,2023,12,December,CUST586,Male,50,50-64,Electronics,1,50,50
336,2023-12-12,2023,12,December,CUST336,Female,52,50-64,Beauty,3,50,150
571,2023-12-12,2023,12,December,CUST571,Female,41,35-49,Electronics,1,50,50
9,2023-12-13,2023,12,December,CUST009,Male,63,50-64,Electronics,2,300,600
552,2023-12-13,2023,12,December,CUST552,Female,49,35-49,Electronics,3,25,75
771,2023-12-13,2023,12,December,CUST771,Male,24,18-24,Electronics,2,25,50
496,2023-12-14,2023,12,December,CUST496,Male,23,18-24,Clothing,2,300,600
701,2023-12-14,2023,12,December,CUST701,Female,52,50-64,Beauty,2,30,60
139,2023-12-15,2023,12,December,CUST139,Male,36,35-49,Beauty,4,500,2000
151,2023-12-15,2023,12,December,CUST151,Male,29,25-34,Clothing,1,50,50
83,2023-12-16,2023,12,December,CUST083,Male,54,50-64,Electronics,2,50,100
153,2023-12-16,2023,12,December,CUST153,Male,63,50-64,Electronics,2,500,1000
451,2023-12-16,2023,12,December,CUST451,Female,45,35-49,Electronics,1,30,30
99,2023-12-17,2023,12,December,CUST099,Female,50,50-64,Electronics,4,300,1200
783,2023-12-17,2023,12,December,CUST783,Female,56,50-64,Clothing,1,300,300
409,2023-12-18,2023,12,December,CUST409,Female,21,18-24,Electronics,3,300,900
525,2023-12-18,2023,12,December,CUST525,Female,47,35-49,Beauty,2,25,50
939,2023-12-18,2023,12,December,CUST939,Female,46,35-49,Electronics,1,300,300
994,2023-12-18,2023,12,December,CUST994,Female,51,50-64,Beauty,2,500,1000
96,2023-12-19,2023,12,December,CUST096,Female,44,35-49,Clothing,2,300,600
609,2023-12-19,2023,12,December,CUST609,Female,47,35-49,Clothing,2,50,100
982,2023-12-19,2023,12,December,CUST982,Female,46,35-49,Beauty,3,30,90
209,2023-12-20,2023,12,December,CUST209,Female,30,25-34,Electronics,4,50,200
435,2023-12-20,2023,12,December,CUST435,Female,30,25-34,Beauty,3,300,900
777,2023-12-20,2023,12,December,CUST777,Male,48,35-49,Electronics,3,50,150
854,2023-12-20,2023,12,December,CUST854,Male,29,25-34,Clothing,1,50,50
890,2023-12-20,2023,12,December,CUST890,Male,34,25-34,Electronics,2,25,50
865,2023-12-21,2023,12,December,CUST865,Female,42,35-49,Clothing,1,300,300
662,2023-12-22,2023,12,December,CUST662,Male,48,35-49,Beauty,2,500,1000
309,2023-12-23,2023,12,December,CUST309,Female,26,25-34,Beauty,1,25,25
544,2023-12-23,2023,12,December,CUST544,Female,27,25-34,Electronics,1,25,25
602,2023-12-23,2023,12,December,CUST602,Female,20,18-24,Electronics,1,300,300
615,2023-12-23,2023,12,December,CUST615,Female,61,50-64,Clothing,4,25,100
678,2023-12-23,2023,12,December,CUST678,Female,60,50-64,Electronics,3,300,900
781,2023-12-23,2023,12,December,CUST781,Male,35,35-49,Beauty,1,500,500
34,2023-12-24,2023,12,December,CUST034,Female,51,50-64,Clothing,3,50,150
916,2023-12-24,2023,12,December,CUST916,Female,32,25-34,Electronics,1,50,50
757,2023-12-25,2023,12,December,CUST757,Female,43,35-49,Electronics,4,300,1200
25,2023-12-26,2023,12,December,CUST025,Female,64,50-64,Beauty,1,50,50
82,2023-12-26,2023,12,December,CUST082,Female,32,25-34,Beauty,4,50,200
472,2023-12-26,2023,12,December,CUST472,Female,38,35-49,Beauty,3,300,900
842,2023-12-26,2023,12,December,CUST842,Female,47,35-49,Clothing,2,300,600
879,2023-12-26,2023,12,December,CUST879,Male,23,18-24,Clothing,1,30,30
991,2023-12-26,2023,12,December,CUST991,Female,34,25-34,Clothing,2,50,100
62,2023-12-27,2023,12,December,CUST062,Male,18,18-24,Beauty,2,50,100
386,2023-12-27,2023,12,December,CUST386,Female,54,50-64,Electronics,2,300,600
429,2023-12-28,2023,12,December,CUST429,Male,64,50-64,Electronics,2,25,50
664,2023-12-28,2023,12,December,CUST664,Female,44,35-49,Clothing,4,500,2000
989,2023-12-28,2023,12,December,CUST989,Female,44,35-49,Electronics,1,25,25
233,2023-12-29,2023,12,December,CUST233,Female,51,50-64,Beauty,2,300,600
520,2023-12-29,2023,12,December,CUST520,Female,49,35-49,Electronics,4,25,100
805,2023-12-29,2023,12,December,CUST805,Female,30,25-34,Beauty,3,500,1500
908,2023-12-29,2023,12,December,CUST908,Male,46,35-49,Beauty,4,300,1200
857,2023-12-31,2023,12,December,CUST857,Male,60,50-64,Electronics,2,25,50
211,2024-01-01,2024,1,January,CUST211,Male,42,35-49,Beauty,3,500,1500
650,2024-01-01,2024,1,January,CUST650,Male,55,50-64,Electronics,1,30,30
